feature,mean_abs_shap,experiment,seed,fold
maximum_heart_rate_achieved,0.0817857561469885,boosting_suite_xgboost_baseline,42,-1
exercise_induced_angina,0.016211118699631513,boosting_suite_xgboost_baseline,42,-1
oldpeak,0.033737629454210355,boosting_suite_xgboost_baseline,42,-1
slope,0.0309797167838297,boosting_suite_xgboost_baseline,42,-1
number_of_major_vessels,0.0034439591123698525,boosting_suite_xgboost_baseline,42,-1
thal,0.14456930892868272,boosting_suite_xgboost_baseline,42,-1
class,0.09102348312321426,boosting_suite_xgboost_baseline,42,-1
age,0.07337610167791478,boosting_suite_xgboost_baseline,77,-1
chest,0.04200089700660197,boosting_suite_xgboost_baseline,77,-1
resting_blood_pressure,0.05556177435658968,boosting_suite_xgboost_baseline,77,-1
serum_cholestoral,0.08083753416526869,boosting_suite_xgboost_baseline,77,-1
fasting_blood_sugar,0.002726665517219232,boosting_suite_xgboost_baseline,77,-1
resting_electrocardiographic_results,0.01097575989911972,boosting_suite_xgboost_baseline,77,-1
maximum_heart_rate_achieved,0.08708426978971182,boosting_suite_xgboost_baseline,77,-1
exercise_induced_angina,0.014330344168366137,boosting_suite_xgboost_baseline,77,-1
oldpeak,0.026905535945552086,boosting_suite_xgboost_baseline,77,-1
slope,0.006073977710444692,boosting_suite_xgboost_baseline,77,-1
number_of_major_vessels,0.019881301575816312,boosting_suite_xgboost_baseline,77,-1
thal,0.13281006065385734,boosting_suite_xgboost_baseline,77,-1
class,0.08865377184991897,boosting_suite_xgboost_baseline,77,-1
age,0.078080756250569,boosting_suite_xgboost_baseline,77,-1
chest,0.014128348521921002,boosting_suite_xgboost_baseline,77,-1
resting_blood_pressure,0.04254147871146544,boosting_suite_xgboost_baseline,77,-1
serum_cholestoral,0.117125425137378,boosting_suite_xgboost_baseline,77,-1
fasting_blood_sugar,0.006495156704585271,boosting_suite_xgboost_baseline,77,-1
resting_electrocardiographic_results,0.03359878479984106,boosting_suite_xgboost_baseline,77,-1
maximum_heart_rate_achieved,0.06134631700855822,boosting_suite_xgboost_baseline,77,-1
exercise_induced_angina,0.009721423508276445,boosting_suite_xgboost_baseline,77,-1
oldpeak,0.03357941360046891,boosting_suite_xgboost_baseline,77,-1
slope,0.03710978609896966,boosting_suite_xgboost_baseline,77,-1
number_of_major_vessels,0.006374420961527807,boosting_suite_xgboost_baseline,77,-1
thal,0.10705332977101553,boosting_suite_xgboost_baseline,77,-1
class,0.10127467318301062,boosting_suite_xgboost_baseline,77,-1
age,0.06157828971386368,boosting_suite_xgboost_baseline,77,-1
chest,0.023995581690892016,boosting_suite_xgboost_baseline,77,-1
resting_blood_pressure,0.05441672339614843,boosting_suite_xgboost_baseline,77,-1
serum_cholestoral,0.06944443517435973,boosting_suite_xgboost_baseline,77,-1
fasting_blood_sugar,0.004465718445286758,boosting_suite_xgboost_baseline,77,-1
resting_electrocardiographic_results,0.013672161830303479,boosting_suite_xgboost_baseline,77,-1
maximum_heart_rate_achieved,0.07650664680189173,boosting_suite_xgboost_baseline,77,-1
exercise_induced_angina,0.006312494108601836,boosting_suite_xgboost_baseline,77,-1
oldpeak,0.03292100881928832,boosting_suite_xgboost_baseline,77,-1
slope,0.036579239752191496,boosting_suite_xgboost_baseline,77,-1
number_of_major_vessels,0.018194909013088723,boosting_suite_xgboost_baseline,77,-1
thal,0.15822995449473193,boosting_suite_xgboost_baseline,77,-1
class,0.07518136804811199,boosting_suite_xgboost_baseline,77,-1
age,0.0648399465777991,boosting_suite_xgboost_baseline,77,-1
chest,0.012942119101834612,boosting_suite_xgboost_baseline,77,-1
resting_blood_pressure,0.03997437276991066,boosting_suite_xgboost_baseline,77,-1
serum_cholestoral,0.08360205750821213,boosting_suite_xgboost_baseline,77,-1
fasting_blood_sugar,0.0035244102590314633,boosting_suite_xgboost_baseline,77,-1
resting_electrocardiographic_results,0.010185582885842506,boosting_suite_xgboost_baseline,77,-1
maximum_heart_rate_achieved,0.07545348627847659,boosting_suite_xgboost_baseline,77,-1
exercise_induced_angina,0.010526044770361957,boosting_suite_xgboost_baseline,77,-1
oldpeak,0.03459268758287222,boosting_suite_xgboost_baseline,77,-1
slope,0.007572913896991373,boosting_suite_xgboost_baseline,77,-1
number_of_major_vessels,0.009434137344917427,boosting_suite_xgboost_baseline,77,-1
thal,0.10460041648336937,boosting_suite_xgboost_baseline,77,-1
class,0.09743118581727819,boosting_suite_xgboost_baseline,77,-1
age,0.06802145329631802,boosting_suite_xgboost_baseline,77,-1
chest,0.021527594584264127,boosting_suite_xgboost_baseline,77,-1
resting_blood_pressure,0.06956572937590036,boosting_suite_xgboost_baseline,77,-1
serum_cholestoral,0.08193443899784494,boosting_suite_xgboost_baseline,77,-1
fasting_blood_sugar,0.0014340603786498307,boosting_suite_xgboost_baseline,77,-1
resting_electrocardiographic_results,0.011885440017770057,boosting_suite_xgboost_baseline,77,-1
maximum_heart_rate_achieved,0.06865427990444287,boosting_suite_xgboost_baseline,77,-1
exercise_induced_angina,0.024881041117479342,boosting_suite_xgboost_baseline,77,-1
oldpeak,0.04490868633176643,boosting_suite_xgboost_baseline,77,-1
slope,0.020371346284202407,boosting_suite_xgboost_baseline,77,-1
number_of_major_vessels,0.008439100195503048,boosting_suite_xgboost_baseline,77,-1
thal,0.13125564108174018,boosting_suite_xgboost_baseline,77,-1
class,0.09054947680760826,boosting_suite_xgboost_baseline,77,-1
age,0.0782415794992692,feature_ablation_xgboost_baseline,42,-1
chest,0.05598758581858225,feature_ablation_xgboost_baseline,42,-1
resting_blood_pressure,0.04577482581685749,feature_ablation_xgboost_baseline,42,-1
serum_cholestoral,0.09493418737589307,feature_ablation_xgboost_baseline,42,-1
fasting_blood_sugar,0.0010241044521244879,feature_ablation_xgboost_baseline,42,-1
resting_electrocardiographic_results,0.009895766290260479,feature_ablation_xgboost_baseline,42,-1
maximum_heart_rate_achieved,0.05480647481148369,feature_ablation_xgboost_baseline,42,-1
exercise_induced_angina,0.016353861554195617,feature_ablation_xgboost_baseline,42,-1
oldpeak,0.02185811803664371,feature_ablation_xgboost_baseline,42,-1
slope,0.06097405136524539,feature_ablation_xgboost_baseline,42,-1
number_of_major_vessels,0.020981966814766044,feature_ablation_xgboost_baseline,42,-1
thal,0.1355956130578282,feature_ablation_xgboost_baseline,42,-1
class,0.10094119171209646,feature_ablation_xgboost_baseline,42,-1
age,0.06646284976297402,feature_ablation_xgboost_baseline,42,-1
chest,0.0065784441516108716,feature_ablation_xgboost_baseline,42,-1
resting_blood_pressure,0.058071623029988334,feature_ablation_xgboost_baseline,42,-1
serum_cholestoral,0.1032000775990332,feature_ablation_xgboost_baseline,42,-1
fasting_blood_sugar,0.0030262815258309816,feature_ablation_xgboost_baseline,42,-1
resting_electrocardiographic_results,0.011280705612149049,feature_ablation_xgboost_baseline,42,-1
maximum_heart_rate_achieved,0.0791561631322371,feature_ablation_xgboost_baseline,42,-1
exercise_induced_angina,0.011695153286054387,feature_ablation_xgboost_baseline,42,-1
oldpeak,0.03491179929609983,feature_ablation_xgboost_baseline,42,-1
slope,0.018439220658801183,feature_ablation_xgboost_baseline,42,-1
number_of_major_vessels,0.013985648642566196,feature_ablation_xgboost_baseline,42,-1
thal,0.10293657160193598,feature_ablation_xgboost_baseline,42,-1
class,0.08178740895532842,feature_ablation_xgboost_baseline,42,-1
age,0.08880905267704414,feature_ablation_xgboost_baseline,42,-1
chest,0.01933569152967106,feature_ablation_xgboost_baseline,42,-1
resting_blood_pressure,0.05419482641377867,feature_ablation_xgboost_baseline,42,-1
serum_cholestoral,0.08252162214596219,feature_ablation_xgboost_baseline,42,-1
fasting_blood_sugar,0.005287769037882915,feature_ablation_xgboost_baseline,42,-1
resting_electrocardiographic_results,0.027510529204774297,feature_ablation_xgboost_baseline,42,-1
maximum_heart_rate_achieved,0.06983310791778478,feature_ablation_xgboost_baseline,42,-1
exercise_induced_angina,0.006051632341798102,feature_ablation_xgboost_baseline,42,-1
oldpeak,0.029633118769638814,feature_ablation_xgboost_baseline,42,-1
slope,0.006772827914668199,feature_ablation_xgboost_baseline,42,-1
number_of_major_vessels,0.014567287929308097,feature_ablation_xgboost_baseline,42,-1
thal,0.1303553652648134,feature_ablation_xgboost_baseline,42,-1
class,0.062233958102026164,feature_ablation_xgboost_baseline,42,-1
age,0.0638931602002752,feature_ablation_xgboost_baseline,42,-1
chest,0.019556621017443293,feature_ablation_xgboost_baseline,42,-1
resting_blood_pressure,0.06211973105503545,feature_ablation_xgboost_baseline,42,-1
serum_cholestoral,0.06693213758560182,feature_ablation_xgboost_baseline,42,-1
fasting_blood_sugar,0.0013173775501975843,feature_ablation_xgboost_baseline,42,-1
resting_electrocardiographic_results,0.013873749198924276,feature_ablation_xgboost_baseline,42,-1
maximum_heart_rate_achieved,0.08580266639545071,feature_ablation_xgboost_baseline,42,-1
exercise_induced_angina,0.0017432385996646715,feature_ablation_xgboost_baseline,42,-1
oldpeak,0.039938417033263306,feature_ablation_xgboost_baseline,42,-1
slope,0.04013187390621419,feature_ablation_xgboost_baseline,42,-1
number_of_major_vessels,0.023031054441715007,feature_ablation_xgboost_baseline,42,-1
thal,0.13786067177171976,feature_ablation_xgboost_baseline,42,-1
class,0.12047506506051199,feature_ablation_xgboost_baseline,42,-1
age,0.0512339142155757,feature_ablation_xgboost_baseline,42,-1
chest,0.016703512171061998,feature_ablation_xgboost_baseline,42,-1
resting_blood_pressure,0.04941440061512936,feature_ablation_xgboost_baseline,42,-1
serum_cholestoral,0.07049718191379785,feature_ablation_xgboost_baseline,42,-1
fasting_blood_sugar,0.0065358308041465,feature_ablation_xgboost_baseline,42,-1
resting_electrocardiographic_results,0.02035919222376597,feature_ablation_xgboost_baseline,42,-1
maximum_heart_rate_achieved,0.08177672730148512,feature_ablation_xgboost_baseline,42,-1
exercise_induced_angina,0.016014957634049545,feature_ablation_xgboost_baseline,42,-1
oldpeak,0.03291599450551427,feature_ablation_xgboost_baseline,42,-1
slope,0.030794599246463415,feature_ablation_xgboost_baseline,42,-1
number_of_major_vessels,0.003589898112400239,feature_ablation_xgboost_baseline,42,-1
thal,0.1449711152836858,feature_ablation_xgboost_baseline,42,-1
class,0.09144108407902746,feature_ablation_xgboost_baseline,42,-1
age,0.07629010021936518,feature_ablation_xgboost_poly2,42,-1
chest,0.06090501480030619,feature_ablation_xgboost_poly2,42,-1
resting_blood_pressure,0.03318914667035633,feature_ablation_xgboost_poly2,42,-1
serum_cholestoral,0.07954741915083988,feature_ablation_xgboost_poly2,42,-1
fasting_blood_sugar,0.002296667992301717,feature_ablation_xgboost_poly2,42,-1
resting_electrocardiographic_results,0.010361806250993132,feature_ablation_xgboost_poly2,42,-1
maximum_heart_rate_achieved,0.06048416621473548,feature_ablation_xgboost_poly2,42,-1
exercise_induced_angina,0.02495413552227567,feature_ablation_xgboost_poly2,42,-1
oldpeak,0.026435489533760365,feature_ablation_xgboost_poly2,42,-1
slope,0.06828466322723223,feature_ablation_xgboost_poly2,42,-1
number_of_major_vessels,0.013175451479208733,feature_ablation_xgboost_poly2,42,-1
thal,0.17212729128955515,feature_ablation_xgboost_poly2,42,-1
class,0.06591650282078297,feature_ablation_xgboost_poly2,42,-1
age,0.05312060968460468,feature_ablation_xgboost_poly2,42,-1
chest,0.035475632042326476,feature_ablation_xgboost_poly2,42,-1
resting_blood_pressure,0.04531378184283105,feature_ablation_xgboost_poly2,42,-1
serum_cholestoral,0.08856540138806869,feature_ablation_xgboost_poly2,42,-1
fasting_blood_sugar,0.0027199405367811353,feature_ablation_xgboost_poly2,42,-1
resting_electrocardiographic_results,0.01028233147434182,feature_ablation_xgboost_poly2,42,-1
maximum_heart_rate_achieved,0.06339358088458397,feature_ablation_xgboost_poly2,42,-1
exercise_induced_angina,0.021429445254132963,feature_ablation_xgboost_poly2,42,-1
oldpeak,0.03885590012497567,feature_ablation_xgboost_poly2,42,-1
slope,0.03923533105313687,feature_ablation_xgboost_poly2,42,-1
number_of_major_vessels,0.010670581850489039,feature_ablation_xgboost_poly2,42,-1
thal,0.14041698509710177,feature_ablation_xgboost_poly2,42,-1
class,0.048767789862485124,feature_ablation_xgboost_poly2,42,-1
age,0.07403631117030983,feature_ablation_xgboost_poly2,42,-1
chest,0.03938177951016419,feature_ablation_xgboost_poly2,42,-1
resting_blood_pressure,0.03954171091318306,feature_ablation_xgboost_poly2,42,-1
serum_cholestoral,0.06739952104609769,feature_ablation_xgboost_poly2,42,-1
fasting_blood_sugar,0.0050373957782056345,feature_ablation_xgboost_poly2,42,-1
resting_electrocardiographic_results,0.03989771034925209,feature_ablation_xgboost_poly2,42,-1
maximum_heart_rate_achieved,0.07160171164647823,feature_ablation_xgboost_poly2,42,-1
exercise_induced_angina,0.00739787650111761,feature_ablation_xgboost_poly2,42,-1
oldpeak,0.028899642006107864,feature_ablation_xgboost_poly2,42,-1
slope,0.049162946535636236,feature_ablation_xgboost_poly2,42,-1
number_of_major_vessels,0.008525466582958302,feature_ablation_xgboost_poly2,42,-1
thal,0.16789465758704908,feature_ablation_xgboost_poly2,42,-1
class,0.03540594528302212,feature_ablation_xgboost_poly2,42,-1
age,0.06358037171496672,feature_ablation_xgboost_poly2,42,-1
chest,0.03245353628566849,feature_ablation_xgboost_poly2,42,-1
resting_blood_pressure,0.039008059568509376,feature_ablation_xgboost_poly2,42,-1
serum_cholestoral,0.07304666378159974,feature_ablation_xgboost_poly2,42,-1
fasting_blood_sugar,0.003003953233602467,feature_ablation_xgboost_poly2,42,-1
resting_electrocardiographic_results,0.03172418055446575,feature_ablation_xgboost_poly2,42,-1
maximum_heart_rate_achieved,0.0682510633748621,feature_ablation_xgboost_poly2,42,-1
exercise_induced_angina,0.004516502627752082,feature_ablation_xgboost_poly2,42,-1
oldpeak,0.03517001792058075,feature_ablation_xgboost_poly2,42,-1
slope,0.055168642606758835,feature_ablation_xgboost_poly2,42,-1
number_of_major_vessels,0.00611648961597275,feature_ablation_xgboost_poly2,42,-1
thal,0.1666790906704067,feature_ablation_xgboost_poly2,42,-1
class,0.08089162852672663,feature_ablation_xgboost_poly2,42,-1
age,0.053316500141145244,feature_ablation_xgboost_poly2,42,-1
chest,0.025481875997028367,feature_ablation_xgboost_poly2,42,-1
resting_blood_pressure,0.029772890063536925,feature_ablation_xgboost_poly2,42,-1
serum_cholestoral,0.0671460701566769,feature_ablation_xgboost_poly2,42,-1
fasting_blood_sugar,0.005232008806545329,feature_ablation_xgboost_poly2,42,-1
resting_electrocardiographic_results,0.02584559781876284,feature_ablation_xgboost_poly2,42,-1
maximum_heart_rate_achieved,0.06310040838294666,feature_ablation_xgboost_poly2,42,-1
exercise_induced_angina,0.01924437768009154,feature_ablation_xgboost_poly2,42,-1
oldpeak,0.023715267936814617,feature_ablation_xgboost_poly2,42,-1
slope,0.04537831496821496,feature_ablation_xgboost_poly2,42,-1
number_of_major_vessels,0.007069901089277656,feature_ablation_xgboost_poly2,42,-1
thal,0.1809785625186836,feature_ablation_xgboost_poly2,42,-1
class,0.06680179393771617,feature_ablation_xgboost_poly2,42,-1
