experiment,seed,fold,sample_index,prediction,positive_class,top_contributions,expected_value
boosting_suite_lightgbm_baseline,42,-1,9814,2.6165945437611207,regression,"[('Longitude', 0.8872416410882814), ('Latitude', -0.41294159221201693), ('AveOccup', 0.08814443180955658), ('MedInc', -0.0489544439908958), ('HouseAge', 0.016532435851286505), ('Population', 0.011064714091798227), ('AveBedrms', 0.008565662354235476), ('AveRooms', 2.9981301460924037e-05)]",2.066911713467414
boosting_suite_lightgbm_baseline,77,-1,16973,3.078921710970989,regression,"[('Longitude', 1.169712035072634), ('MedInc', 0.2081052177341814), ('Latitude', -0.14486762860354077), ('AveRooms', -0.10027574318516116), ('AveOccup', -0.08476190956445279), ('Population', -0.014647340420151048), ('HouseAge', 0.011142110637284874), ('AveBedrms', -0.009238126553904014)]",2.0437530958540986
boosting_suite_lightgbm_baseline,77,-1,4732,3.0302290059103694,regression,"[('Latitude', 0.7190580348169828), ('AveOccup', 0.30440187018171777), ('Longitude', 0.22212568713010356), ('AveRooms', -0.12710563320157395), ('MedInc', -0.07877744779002582), ('AveBedrms', -0.04796868804094188), ('Population', -0.02954650813816939), ('HouseAge', 0.02428859509817761)]",2.0437530958540986
boosting_suite_lightgbm_baseline,77,-1,11854,0.8421052164967346,regression,"[('Latitude', -1.011362501126873), ('MedInc', -0.3371723897713842), ('Longitude', 0.0930246842729737), ('AveOccup', 0.03629615691801726), ('HouseAge', 0.032617857097672454), ('AveRooms', -0.01894087276342774), ('AveBedrms', 0.012797586716061904), ('Population', -0.008908400700404431)]",2.0437530958540986
boosting_suite_lightgbm_baseline,77,-1,14574,2.516668636299516,regression,"[('Latitude', 1.0610947581596073), ('Longitude', -0.9676048498148698), ('AveOccup', 0.553550682629922), ('HouseAge', -0.06695446371625925), ('AveRooms', -0.04819891303460269), ('MedInc', -0.046697891819751494), ('Population', -0.018953805168844255), ('AveBedrms', 0.0066800232102154355)]",2.0437530958540986
boosting_suite_lightgbm_baseline,77,-1,17430,1.1351606610040466,regression,"[('MedInc', -0.46174977091426184), ('Latitude', -0.36872378417560603), ('AveRooms', -0.0971893595395298), ('Longitude', 0.09194374054354139), ('AveOccup', -0.06482158397457351), ('Population', -0.02525613393271572), ('HouseAge', 0.009233313888549014), ('AveBedrms', 0.00797114325454451)]",2.0437530958540986
boosting_suite_lightgbm_baseline,77,-1,16973,3.1033517562631516,regression,"[('Longitude', 1.1480121511416619), ('MedInc', 0.31450707911446996), ('Latitude', -0.19503889917233794), ('AveRooms', -0.12455604920110436), ('Population', -0.044287278862121165), ('AveOccup', -0.03748133283344107), ('HouseAge', -0.014506237387969337), ('AveBedrms', 0.000991665567149802)]",2.055710657896844
boosting_suite_lightgbm_baseline,77,-1,4732,2.955128408168816,regression,"[('Latitude', 0.7791000568473097), ('AveOccup', 0.31033424242386154), ('Longitude', 0.18498888774712732), ('AveRooms', -0.18007298341214037), ('MedInc', -0.10327308250478136), ('Population', -0.04496603051791391), ('HouseAge', -0.027352143353971032), ('AveBedrms', -0.0193411969575199)]",2.055710657896844
boosting_suite_lightgbm_baseline,77,-1,11854,0.878911307482343,regression,"[('Latitude', -1.0143505006540106), ('MedInc', -0.3909148974499137), ('Longitude', 0.17319803102068299), ('HouseAge', 0.02189737659959334), ('AveOccup', 0.019634127464199926), ('Population', 0.015221280086220822), ('AveRooms', -0.0081049324773812), ('AveBedrms', 0.006620164996107567)]",2.055710657896844
boosting_suite_lightgbm_baseline,77,-1,14574,2.771811576240817,regression,"[('Latitude', 1.0826945547578335), ('Longitude', -0.9528206523222867), ('AveOccup', 0.6164805702182437), ('AveRooms', -0.04227028760913545), ('AveBedrms', 0.027598028460495985), ('MedInc', -0.017218693155993482), ('Population', 0.015241136292445612), ('HouseAge', -0.013603738297630303)]",2.055710657896844
boosting_suite_lightgbm_baseline,77,-1,17430,1.1014351904926512,regression,"[('MedInc', -0.40510759690149173), ('Latitude', -0.32972871570117046), ('AveRooms', -0.09893917114598108), ('AveOccup', -0.08423343380543984), ('Population', -0.023212736712512876), ('AveBedrms', -0.012119573929503361), ('HouseAge', -0.003931399286316143), ('Longitude', 0.0029971600782225938)]",2.055710657896844
boosting_suite_lightgbm_baseline,77,-1,16973,2.948707642564919,regression,"[('Longitude', 1.0558444593115628), ('MedInc', 0.21110856547019646), ('AveRooms', -0.1504462328065322), ('Latitude', -0.1246865415131572), ('AveOccup', -0.07833093748405841), ('HouseAge', -0.03244457061757293), ('AveBedrms', 0.02806725667654353), ('Population', -0.01412663799283594)]",2.0537222815207725
boosting_suite_lightgbm_baseline,77,-1,4732,2.9339828201838385,regression,"[('Latitude', 0.7354960463132254), ('AveOccup', 0.2998604997715887), ('Longitude', 0.22075893103187838), ('AveRooms', -0.2069069131137797), ('MedInc', -0.08861646403717385), ('AveBedrms', -0.04553561970378081), ('Population', -0.03162619319441596), ('HouseAge', -0.003169748404475925)]",2.0537222815207725
boosting_suite_lightgbm_baseline,77,-1,11854,0.859656679515772,regression,"[('Latitude', -0.9982191220060698), ('MedInc', -0.3680733434336007), ('Longitude', 0.08500800922831583), ('AveOccup', 0.05018223592456409), ('HouseAge', 0.04650468419744521), ('AveRooms', -0.025056671226065058), ('AveBedrms', 0.022095612586501664), ('Population', -0.006507007276091992)]",2.0537222815207725
boosting_suite_lightgbm_baseline,77,-1,14574,2.76526997321165,regression,"[('Latitude', 1.1541731593509417), ('Longitude', -0.9981056836958884), ('AveOccup', 0.6365561442553808), ('AveRooms', -0.09209714527694056), ('AveBedrms', 0.02440976728141752), ('MedInc', -0.021864079639136377), ('Population', 0.020487131825562888), ('HouseAge', -0.012011602410460176)]",2.0537222815207725
boosting_suite_lightgbm_baseline,77,-1,17430,1.022625078951979,regression,"[('MedInc', -0.42094741135150215), ('Latitude', -0.40905565985327513), ('AveRooms', -0.10048153189761395), ('AveOccup', -0.08404515222043325), ('Population', -0.03513976004556241), ('AveBedrms', 0.020287963309162806), ('Longitude', -0.019154840078337204), ('HouseAge', 0.017439189568767777)]",2.0537222815207725
boosting_suite_lightgbm_baseline,77,-1,16973,2.9710305231578102,regression,"[('Longitude', 1.1200426573979085), ('MedInc', 0.23101552436761347), ('Latitude', -0.17460455863130545), ('AveRooms', -0.12978117732889322), ('AveOccup', -0.09809696803806735), ('Population', -0.03536890281241343), ('AveBedrms', 0.019355650515381906), ('HouseAge', -0.01198212074638005)]",2.050450418433966
boosting_suite_lightgbm_baseline,77,-1,4732,2.8953692083491607,regression,"[('Latitude', 0.7148616302221094), ('AveOccup', 0.24846886869353688), ('Longitude', 0.20733868367141425), ('AveRooms', -0.1294998922478602), ('MedInc', -0.09693540555717005), ('AveBedrms', -0.05946622485478231), ('Population', -0.030357270958344215), ('HouseAge', -0.009491599053708777)]",2.050450418433966
boosting_suite_lightgbm_baseline,77,-1,11854,0.845057272359294,regression,"[('Latitude', -0.9621671067092314), ('MedInc', -0.3863049892921361), ('Longitude', 0.09486536464399639), ('AveBedrms', 0.03304415167744533), ('AveRooms', -0.026903696162092323), ('HouseAge', 0.01948310593043164), ('AveOccup', 0.019266611883599905), ('Population', 0.0033234119533145368)]",2.050450418433966
boosting_suite_lightgbm_baseline,77,-1,14574,2.532806940127546,regression,"[('Latitude', 1.091204779557203), ('Longitude', -1.0327466918352541), ('AveOccup', 0.5408802386489778), ('MedInc', -0.08691399552024166), ('AveBedrms', 0.03251485205797963), ('AveRooms', -0.030248948337492164), ('HouseAge', -0.026991721391179925), ('Population', -0.005341991486412512)]",2.050450418433966
boosting_suite_lightgbm_baseline,77,-1,17430,1.1485896433777771,regression,"[('MedInc', -0.465114224187483), ('Latitude', -0.347215931483039), ('AveRooms', -0.09860292721300074), ('AveOccup', -0.09195665802088335), ('Longitude', 0.05365481000026107), ('HouseAge', 0.04306052521921458), ('AveBedrms', 0.02782248672236476), ('Population', -0.023508856093622847)]",2.050450418433966
boosting_suite_lightgbm_baseline,77,-1,16973,3.048158549836432,regression,"[('Longitude', 1.1112404035433563), ('MedInc', 0.25428183429253604), ('Latitude', -0.18466295572306649), ('AveRooms', -0.13358642797213766), ('AveOccup', -0.0631197861913408), ('AveBedrms', 0.020197495859331), ('HouseAge', -0.01901016648213965), ('Population', 0.002858844992802423)]",2.059959307517091
boosting_suite_lightgbm_baseline,77,-1,4732,2.8648553843820888,regression,"[('Latitude', 0.7122403317208122), ('AveOccup', 0.31344889329100745), ('AveRooms', -0.17064204045550194), ('Longitude', 0.16511245859393653), ('MedInc', -0.10546306935926322), ('AveBedrms', -0.08255646602154486), ('Population', -0.02545304229397313), ('HouseAge', -0.0017909886104752193)]",2.059959307517091
boosting_suite_lightgbm_baseline,77,-1,11854,0.8079880583309568,regression,"[('Latitude', -1.1413990066021003), ('MedInc', -0.36747106043094696), ('Longitude', 0.1755881880026296), ('AveOccup', 0.07365593368639264), ('AveRooms', -0.02943588338630478), ('AveBedrms', 0.018265463529761744), ('HouseAge', 0.01553120273484964), ('Population', 0.003293913279584615)]",2.059959307517091
boosting_suite_lightgbm_baseline,77,-1,14574,2.822921090305249,regression,"[('Latitude', 1.0127572065742285), ('Longitude', -0.9238123500483759), ('AveOccup', 0.6648385096067653), ('AveRooms', -0.051359281084678125), ('AveBedrms', 0.03755591400338518), ('MedInc', 0.029995320301636468), ('HouseAge', -0.014309037555297348), ('Population', 0.0072955009904940304)]",2.059959307517091
boosting_suite_lightgbm_baseline,77,-1,17430,1.065660951985503,regression,"[('Latitude', -0.4361108401809786), ('MedInc', -0.4172807600969622), ('AveRooms', -0.12007328294902046), ('AveOccup', -0.07189288677394479), ('Longitude', 0.048257906742814126), ('Population', -0.032620644840570236), ('HouseAge', 0.022722797657843314), ('AveBedrms', 0.012699354909230687)]",2.059959307517091
boosting_suite_xgboost_baseline,42,-1,20046,0.4759213924407959,regression,"[('Latitude', -0.7879682230687483), ('MedInc', -0.38763535303736635), ('AveOccup', -0.19062104723580586), ('AveRooms', -0.1428059846134572), ('Longitude', -0.08048247174511), ('Population', -0.038742810228092936), ('HouseAge', 0.01780852742450348), ('AveBedrms', 0.0050392389214755084)]",2.0813295160233976
boosting_suite_xgboost_baseline,42,-1,3024,0.9146184325218201,regression,"[('Latitude', -0.8769827943253089), ('MedInc', -0.41676457061039196), ('Longitude', 0.1484594894329815), ('AveRooms', -0.1443084135825336), ('Population', 0.09849647451845732), ('AveBedrms', 0.030506906002935017), ('AveOccup', -0.012379871448265689), ('HouseAge', 0.006261696510548864)]",2.0813295160233976
boosting_suite_xgboost_baseline,42,-1,15663,5.068260192871094,regression,"[('Longitude', 1.8423270810122665), ('AveOccup', 0.9263468460578241), ('HouseAge', 0.39403655142355165), ('Latitude', -0.14300573069085706), ('AveRooms', -0.09890333743722211), ('AveBedrms', 0.09032437741809432), ('Population', -0.07961580406549151), ('MedInc', 0.055420693129530345)]",2.0813295160233976
boosting_suite_xgboost_baseline,42,-1,20484,2.4046292304992676,regression,"[('MedInc', 0.3589592687838638), ('AveOccup', -0.28940568943421335), ('AveRooms', 0.14014812178267685), ('Latitude', 0.09661959602209433), ('Longitude', 0.04127795617736754), ('AveBedrms', -0.01413980616187278), ('HouseAge', -0.01168629918119025), ('Population', 0.0015265664871438323)]",2.0813295160233976
boosting_suite_xgboost_baseline,42,-1,9814,2.4872560501098633,regression,"[('Longitude', 1.0847687476480652), ('Latitude', -0.651369876363147), ('MedInc', -0.09391429248199408), ('AveOccup', 0.059008196218659784), ('AveRooms', -0.016470707562843002), ('HouseAge', 0.015304787156822215), ('Population', 0.005255691514356654), ('AveBedrms', 0.0033439879565460018)]",2.0813295160233976
boosting_suite_xgboost_baseline,42,-1,20046,0.5134991407394409,regression,"[('Latitude', -0.7137750626370702), ('MedInc', -0.4141969541092049), ('AveOccup', -0.1947319520846317), ('Longitude', -0.14882446014495285), ('AveRooms', -0.09274206525702983), ('Population', 0.014960983320955985), ('AveBedrms', -0.013112489408077082), ('HouseAge', 0.003277156726771313)]",2.0726439843326805
boosting_suite_xgboost_baseline,42,-1,3024,0.9175675511360168,regression,"[('Latitude', -0.7954950466512446), ('MedInc', -0.2912162565393662), ('AveRooms', -0.0934715570268416), ('Longitude', 0.056297422158330196), ('AveOccup', -0.05238107016520965), ('AveBedrms', 0.027476904397956844), ('HouseAge', -0.015898972880407432), ('Population', 0.009612143510119076)]",2.0726439843326805
boosting_suite_xgboost_baseline,42,-1,15663,5.260704040527344,regression,"[('Longitude', 1.758494285734496), ('AveOccup', 1.0390012745175536), ('HouseAge', 0.36850724271668156), ('Latitude', -0.2438823397381206), ('MedInc', 0.14540875331378636), ('Population', 0.0642856540197624), ('AveBedrms', 0.05046714640443862), ('AveRooms', 0.005778039226065346)]",2.0726439843326805
boosting_suite_xgboost_baseline,42,-1,20484,2.392580509185791,regression,"[('MedInc', 0.41258771244803355), ('AveOccup', -0.2740831852218235), ('Longitude', 0.1185162071659828), ('AveRooms', 0.09887248709140972), ('Latitude', 0.05533434696659072), ('AveBedrms', -0.05431212179864632), ('HouseAge', -0.044956868782902476), ('Population', 0.007977946984465967)]",2.0726439843326805
boosting_suite_xgboost_baseline,42,-1,9814,2.684133529663086,regression,"[('Longitude', 1.1038737557442533), ('Latitude', -0.553672240545899), ('AveOccup', 0.09269535032280653), ('MedInc', -0.045143483190455774), ('Population', 0.019882415710172487), ('HouseAge', 0.019416308697408274), ('AveRooms', -0.016344418871992332), ('AveBedrms', -0.00921814253588793)]",2.0726439843326805
boosting_suite_xgboost_baseline,42,-1,20046,0.5025341510772705,regression,"[('Latitude', -0.7413137858604402), ('MedInc', -0.4631759574608565), ('AveOccup', -0.18537808302481665), ('Longitude', -0.10151566630330822), ('AveRooms', -0.10122773156312466), ('HouseAge', 0.05555980798171767), ('AveBedrms', -0.016063552258985984), ('Population', -0.01380793494362751)]",2.0694570545107127
boosting_suite_xgboost_baseline,42,-1,3024,0.7733131051063538,regression,"[('Latitude', -0.7785107594083258), ('MedInc', -0.4159643723252355), ('AveBedrms', 0.07842967726475333), ('AveOccup', -0.07207255999845691), ('AveRooms', -0.060337336746864305), ('Longitude', -0.04383660443142454), ('Population', -0.027635894430792906), ('HouseAge', 0.023783900671987546)]",2.0694570545107127
boosting_suite_xgboost_baseline,42,-1,15663,5.191966533660889,regression,"[('Longitude', 1.8670909498855832), ('AveOccup', 1.0828883938086173), ('HouseAge', 0.4323324609611677), ('Latitude', -0.3907928798103029), ('AveBedrms', 0.07039261395711056), ('MedInc', 0.06803229304478911), ('AveRooms', -0.033717181845131616), ('Population', 0.026282829148343033)]",2.0694570545107127
boosting_suite_xgboost_baseline,42,-1,20484,2.26595139503479,regression,"[('MedInc', 0.36047228177976637), ('AveOccup', -0.3001012540667409), ('AveRooms', 0.12815717521912376), ('HouseAge', -0.07747750552668035), ('Latitude', 0.07090984027648008), ('AveBedrms', -0.01712473652655158), ('Population', 0.016747502749481693), ('Longitude', 0.01491103661919823)]",2.0694570545107127
boosting_suite_xgboost_baseline,42,-1,9814,2.4476685523986816,regression,"[('Longitude', 1.0512197714255178), ('Latitude', -0.6687068152599703), ('MedInc', -0.10366792376332165), ('AveOccup', 0.08271652993226664), ('HouseAge', 0.029200152962562335), ('Population', 0.02242549906550116), ('AveRooms', -0.020259864173593187), ('AveBedrms', -0.014715852300993815)]",2.0694570545107127
boosting_suite_xgboost_baseline,42,-1,20046,0.47067469358444214,regression,"[('Latitude', -0.6935508124018824), ('MedInc', -0.4318437170463155), ('AveOccup', -0.20548783834885517), ('Longitude', -0.1352178154018085), ('AveRooms', -0.1044419469489863), ('HouseAge', -0.015705331501115232), ('AveBedrms', -0.011734945446093539), ('Population', -0.005286359978693422)]",2.0739434606581924
boosting_suite_xgboost_baseline,42,-1,3024,0.8524890542030334,regression,"[('Latitude', -0.7346889486444844), ('MedInc', -0.2923050441216508), ('AveRooms', -0.12866493803338722), ('AveOccup', -0.058927812874027076), ('HouseAge', 0.03638217532041677), ('Longitude', -0.03509651902157452), ('Population', -0.03399898264780468), ('AveBedrms', 0.025845663567353183)]",2.0739434606581924
boosting_suite_xgboost_baseline,42,-1,15663,5.108585357666016,regression,"[('Longitude', 1.8225410712154444), ('AveOccup', 0.9717792586147878), ('HouseAge', 0.4481050976951975), ('Latitude', -0.2694893031347654), ('AveRooms', -0.11976031512379766), ('MedInc', 0.1172806914883919), ('AveBedrms', 0.09670590614646672), ('Population', -0.03252050989390254)]",2.0739434606581924
boosting_suite_xgboost_baseline,42,-1,20484,2.2496659755706787,regression,"[('AveOccup', -0.3225810660745779), ('MedInc', 0.29956294442213105), ('Latitude', 0.10130542558414753), ('AveRooms', 0.08357740351725564), ('AveBedrms', -0.04160420489379679), ('HouseAge', 0.028529788488559037), ('Longitude', 0.017263747252136457), ('Population', 0.009668476616631394)]",2.0739434606581924
boosting_suite_xgboost_baseline,42,-1,9814,2.6088619232177734,regression,"[('Longitude', 1.055391074471784), ('Latitude', -0.5742761925554902), ('AveOccup', 0.09835134972985157), ('MedInc', -0.09621364086001764), ('HouseAge', 0.042481089485131705), ('Population', 0.018034460649839643), ('AveBedrms', -0.00920017950146718), ('AveRooms', 0.00035050113994927745)]",2.0739434606581924
boosting_suite_xgboost_baseline,42,-1,20046,0.5183829069137573,regression,"[('Latitude', -0.7052012206687829), ('MedInc', -0.4784910974679702), ('AveOccup', -0.18982932604907593), ('AveRooms', -0.10535033183182382), ('Longitude', -0.10210481241517061), ('HouseAge', 0.03538902870073667), ('Population', -0.0047866775843211605), ('AveBedrms', 0.0021674200585986014)]",2.066589924171567
boosting_suite_xgboost_baseline,42,-1,3024,0.8954428434371948,regression,"[('Latitude', -0.799067567385984), ('MedInc', -0.4531533598024057), ('AveRooms', -0.11872038160709562), ('Longitude', 0.10131260690875518), ('HouseAge', 0.05228305994498923), ('AveBedrms', 0.029411891496311016), ('AveOccup', 0.020108156566084612), ('Population', -0.0033214868550268672)]",2.066589924171567
boosting_suite_xgboost_baseline,42,-1,15663,5.056079387664795,regression,"[('Longitude', 1.631046786173699), ('AveOccup', 1.0969355013991533), ('HouseAge', 0.4191272064617807), ('Latitude', -0.30031115083043175), ('MedInc', 0.12792208533643848), ('AveRooms', -0.11197462156662384), ('AveBedrms', 0.09406838015086576), ('Population', 0.03267527636834622)]",2.066589924171567
boosting_suite_xgboost_baseline,42,-1,20484,2.353210926055908,regression,"[('MedInc', 0.3570999766627834), ('AveOccup', -0.27109986081847387), ('Latitude', 0.11680741274259748), ('AveRooms', 0.08321430067405482), ('Longitude', -0.015603962777708017), ('HouseAge', 0.008726216974391666), ('AveBedrms', 0.005293300916316812), ('Population', 0.0021836175103790434)]",2.066589924171567
boosting_suite_xgboost_baseline,42,-1,9814,2.577120780944824,regression,"[('Longitude', 1.0701122786709487), ('Latitude', -0.6085790077949326), ('AveOccup', 0.06486929566081563), ('MedInc', -0.04656915860565955), ('HouseAge', 0.037872081088215034), ('AveRooms', -0.008645334998754152), ('AveBedrms', 0.004035443685898481), ('Population', -0.00256474093327419)]",2.066589924171567
boosting_suite_xgboost_baseline,77,-1,16973,3.0222530364990234,regression,"[('Longitude', 1.2564027165740488), ('Latitude', -0.2678039610807848), ('MedInc', 0.20971336706517923), ('AveRooms', -0.11924603329498329), ('AveOccup', -0.06663544873755604), ('Population', -0.024204806207814736), ('HouseAge', -0.018477162744499155), ('AveBedrms', 0.0012887048004162072)]",2.0512156601250173
boosting_suite_xgboost_baseline,77,-1,4732,3.000231981277466,regression,"[('Latitude', 0.803114382073991), ('AveOccup', 0.2749592329977666), ('AveRooms', -0.13049729885964906), ('Longitude', 0.12273715544584968), ('MedInc', -0.10100018593891433), ('HouseAge', 0.034083869320649794), ('Population', -0.0327425234718269), ('AveBedrms', -0.021638310415418194)]",2.0512156601250173
boosting_suite_xgboost_baseline,77,-1,11854,0.8276422023773193,regression,"[('Latitude', -1.0221732345577685), ('MedInc', -0.35166375969249036), ('Longitude', 0.07965936830210679), ('AveOccup', 0.0599212499690943), ('HouseAge', 0.03346680382551046), ('AveRooms', -0.028051808906709715), ('AveBedrms', 0.009127691490537753), ('Population', -0.0038597681779786175)]",2.0512156601250173
boosting_suite_xgboost_baseline,77,-1,14574,2.4501428604125977,regression,"[('Latitude', 1.2309634826488727), ('Longitude', -1.2207142860733853), ('AveOccup', 0.5318402467491786), ('MedInc', -0.06971140453010118), ('HouseAge', -0.05610573775972783), ('AveRooms', -0.03266047755677372), ('AveBedrms', 0.02826727756366146), ('Population', -0.012951900754144485)]",2.0512156601250173
boosting_suite_xgboost_baseline,77,-1,17430,1.0777350664138794,regression,"[('Latitude', -0.4601714538290218), ('MedInc', -0.40277613602249424), ('AveRooms', -0.12563381173054375), ('Longitude', 0.07744459235627145), ('AveOccup', -0.06695831715174436), ('Population', -0.012679452677159551), ('HouseAge', 0.010303960702620003), ('AveBedrms', 0.006990024640934234)]",2.0512156601250173
boosting_suite_xgboost_baseline,77,-1,16973,3.1664910316467285,regression,"[('Longitude', 1.3566570099630757), ('MedInc', 0.26744704102324507), ('Latitude', -0.26384580969211985), ('AveRooms', -0.11490813935440444), ('AveOccup', -0.05270154552072917), ('HouseAge', -0.04123240524260961), ('Population', -0.03633961084218639), ('AveBedrms', -0.0006473483872881935)]",2.0520618396997454
boosting_suite_xgboost_baseline,77,-1,4732,2.8544626235961914,regression,"[('Latitude', 0.8080455409507835), ('AveOccup', 0.25320381773994555), ('AveRooms', -0.164899980168571), ('MedInc', -0.11697009345038648), ('Longitude', 0.0824337697298151), ('Population', -0.032377126741937726), ('AveBedrms', -0.026228679589272164), ('HouseAge', -0.000806464573930743)]",2.0520618396997454
boosting_suite_xgboost_baseline,77,-1,11854,0.8321778178215027,regression,"[('Latitude', -1.0640817563718994), ('MedInc', -0.3600952800129265), ('Longitude', 0.1840778732376129), ('AveRooms', -0.019091051155220466), ('HouseAge', 0.01395270361336249), ('AveOccup', 0.013740062063649838), ('Population', 0.013055804859571734), ('AveBedrms', -0.0014423781123933388)]",2.0520618396997454
boosting_suite_xgboost_baseline,77,-1,14574,2.91756272315979,regression,"[('Latitude', 1.2860761365380264), ('Longitude', -1.124406340040025), ('AveOccup', 0.6605157204030386), ('AveBedrms', 0.02703955481741771), ('AveRooms', -0.025840040436511898), ('HouseAge', 0.016863177778120804), ('Population', 0.015869179243949733), ('MedInc', 0.00938349515602832)]",2.0520618396997454
boosting_suite_xgboost_baseline,77,-1,17430,1.3153471946716309,regression,"[('MedInc', -0.36953696636852085), ('Latitude', -0.2440303881995018), ('AveRooms', -0.09047493725848496), ('Longitude', 0.0856261141436158), ('AveOccup', -0.07456666747742302), ('Population', -0.03911191350792205), ('AveBedrms', -0.009969140677279748), ('HouseAge', 0.005349254317402186)]",2.0520618396997454
boosting_suite_xgboost_baseline,77,-1,16973,3.0029895305633545,regression,"[('Longitude', 1.1399735201454544), ('MedInc', 0.2478538247916519), ('Latitude', -0.2406876294325177), ('AveRooms', -0.12121664262153724), ('AveOccup', -0.05386085910873417), ('HouseAge', -0.03196966280011556), ('AveBedrms', 0.024603788732277976), ('Population', -0.02129892278700986)]",2.059592113643885
boosting_suite_xgboost_baseline,77,-1,4732,2.8565244674682617,regression,"[('Latitude', 0.7573106643830226), ('AveOccup', 0.26232549741175654), ('AveRooms', -0.17038618182951665), ('Longitude', 0.14277878870829736), ('MedInc', -0.10892457362569345), ('AveBedrms', -0.04297861993288069), ('Population', -0.028471274775148728), ('HouseAge', -0.014721946515460105)]",2.059592113643885
boosting_suite_xgboost_baseline,77,-1,11854,0.8824895620346069,regression,"[('Latitude', -0.9868996762390382), ('MedInc', -0.34655161609028534), ('Longitude', 0.06842122640955821), ('HouseAge', 0.048663842177053385), ('AveOccup', 0.04824623269731252), ('AveRooms', -0.037251677933091726), ('AveBedrms', 0.019078134119010715), ('Population', 0.009190983250202622)]",2.059592113643885
boosting_suite_xgboost_baseline,77,-1,14574,2.856835126876831,regression,"[('Latitude', 1.2125006234298963), ('Longitude', -1.0492751572527896), ('AveOccup', 0.6725800853903868), ('AveRooms', -0.06647240433653105), ('HouseAge', 0.030808730666295515), ('Population', -0.011228946962821612), ('AveBedrms', 0.007603218190811379), ('MedInc', 0.0007268641076983995)]",2.059592113643885
boosting_suite_xgboost_baseline,77,-1,17430,1.2292108535766602,regression,"[('MedInc', -0.3894262621771984), ('Latitude', -0.2766494648873932), ('AveRooms', -0.13789641833770608), ('AveOccup', -0.08806728883570769), ('Longitude', 0.05063415580971998), ('HouseAge', 0.030679431638671227), ('Population', -0.022852565983404745), ('AveBedrms', 0.0031971527057942373)]",2.059592113643885
boosting_suite_xgboost_baseline,77,-1,16973,3.0926785469055176,regression,"[('Longitude', 1.4055105609326992), ('Latitude', -0.3103010385332322), ('MedInc', 0.19725030465256854), ('AveRooms', -0.1312086219212152), ('AveOccup', -0.09119528768343896), ('HouseAge', -0.02536578104166837), ('Population', -0.02121572441034788), ('AveBedrms', 0.015992678223894385)]",2.0532114566862583
boosting_suite_xgboost_baseline,77,-1,4732,2.793743371963501,regression,"[('Latitude', 0.7827435051317888), ('AveOccup', 0.23321169673993875), ('MedInc', -0.13808255501317943), ('AveRooms', -0.13193326505801017), ('Longitude', 0.08973453875735103), ('Population', -0.04104694668549207), ('AveBedrms', -0.03894500416819156), ('HouseAge', -0.0151500544269626)]",2.0532114566862583
boosting_suite_xgboost_baseline,77,-1,11854,0.8615171909332275,regression,"[('Latitude', -1.0245968112328419), ('MedInc', -0.37490433223260106), ('Longitude', 0.14210382950506595), ('AveOccup', 0.044044293661341286), ('HouseAge', 0.021004070682788027), ('AveRooms', -0.012344993435532692), ('AveBedrms', 0.011364279000266833), ('Population', 0.0016353982984826931)]",2.0532114566862583
boosting_suite_xgboost_baseline,77,-1,14574,2.629582166671753,regression,"[('Latitude', 1.2294290774236694), ('Longitude', -1.1462618705892655), ('AveOccup', 0.5714315377279953), ('MedInc', -0.051980325875445293), ('AveRooms', -0.02321015574565886), ('HouseAge', -0.019776662406635843), ('AveBedrms', 0.015004882315740263), ('Population', 0.001734227135095412)]",2.0532114566862583
boosting_suite_xgboost_baseline,77,-1,17430,1.1375025510787964,regression,"[('MedInc', -0.4085725010562455), ('Latitude', -0.37946924462746306), ('AveRooms', -0.1147303707064776), ('AveOccup', -0.09208686783365544), ('Longitude', 0.06094919948211935), ('AveBedrms', 0.029125959616042557), ('Population', -0.021245056174853866), ('HouseAge', 0.010319975693071748)]",2.0532114566862583
boosting_suite_xgboost_baseline,77,-1,16973,3.0667200088500977,regression,"[('Longitude', 1.3838023706791505), ('Latitude', -0.43881039056559046), ('MedInc', 0.25534043950001245), ('AveRooms', -0.12573367639973773), ('AveOccup', -0.04605148492827162), ('HouseAge', -0.02795699260257477), ('AveBedrms', 0.012765187789919571), ('Population', -0.006862696197207585)]",2.060227251574397
boosting_suite_xgboost_baseline,77,-1,4732,2.8738112449645996,regression,"[('Latitude', 0.7698445420238402), ('AveOccup', 0.28472907026362954), ('AveRooms', -0.146965250718799), ('MedInc', -0.11021944559439208), ('Longitude', 0.05647986765492047), ('AveBedrms', -0.055353583824334154), ('HouseAge', 0.041958670266082465), ('Population', -0.02688987668074494)]",2.060227251574397
boosting_suite_xgboost_baseline,77,-1,11854,0.7814778685569763,regression,"[('Latitude', -1.1154588677007522), ('MedInc', -0.33600801440412664), ('Longitude', 0.1752065263978622), ('AveRooms', -0.06675056014087687), ('AveOccup', 0.0390290153682825), ('AveBedrms', 0.020972775315781823), ('HouseAge', 0.005661477911267268), ('Population', -0.0014017357648588025)]",2.060227251574397
